track_id,input_artist,input_title,play_count,batch_id,model,identified,confidence,artists,title,mix_name,remixers,featured_artists,record_label,catalog_number,release_title,release_type,release_year,formats,primary_genre,subgenres,bpm_estimate,musical_key,energy,mood_tags,dj_set_role,groove,percussion,bassline,vocals,melodic_elements,texture,emotional_character,dancefloor_effect,review_blurb,description_basis,similar_artists,description,parsing_notes
5cbd963b5459,Eddie Amador,House Music (Message Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,high,Eddie Amador,House Music,Message Mix,,,,,,unknown,,,house,tribal house; spoken word house; classic house,127,,high,spiritual; hypnotic; driving; tribal; anthemic,peak-time,"rolling, tribal, body-moving",tribal drums; shuffling hi-hats; snappy claps; toms,"thick, pulsing sub with a steady drive","Iconic spoken-word sermon: “Not everyone understands house music… it’s a spiritual thing, a body thing, a soul thing.”",,raw; percussive; stripped-back,"sermon-like, evangelical energy with a unifying feel",Commands the room and sparks collective chants; a reliable hands-in-the-air moment.,"A timeless tribal house anthem built on muscular drums and a rubbery low end. The famous spoken-word sermon cuts through the mix, turning the floor into a congregation. Simple, powerful, and devastatingly effective at peak-time.",known track,Danny Tenaglia; Chus & Ceballos; Deep Dish; Superchumbo; DJ Vibe,"Classic Eddie Amador cut known for its sermon-style spoken vocal over a stripped, tribal groove. The Message Mix is the definitive version DJs reach for, emphasizing drums, sub, and the iconic vocal. A staple peak-time weapon across generations of house sets.",Tag was already clean; extracted 'Message Mix' as the version.
5d079f060cfe,locodice,seeing through shadows (original mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,medium,Loco Dice,Seeing Through Shadows,Original Mix,,,,,,unknown,,,minimal techno,tech house,125,,medium,hypnotic; dark; driving; tense,peak-time,"rolling, shuffling minimal groove with tight swing",snappy claps; shuffling hi-hats; toms and rimshots,"subby, rubbery low-end that pushes the groove forward",,,stripped-back; cavernous; sleek,tense and focused,locks the floor into a hypnotic march and tightens the room’s energy,"A stripped-back Dice workout built on swinging percussion and a rubberized sub. The tension simmers in the spaces between hits, keeping heads down while the room surges forward. Precision minimalism built for long, controlled peaks.",known track,Martin Buttrich; Dubfire; Richie Hawtin; Marco Carola; Paco Osuna,"Signature Loco Dice minimal roller with a percussive focus and heavy sub-bass. A go-to tool for tightly wound, peak-time moments.",Artist was lowercased; standardized to 'Loco Dice'. Extracted and capitalized mix name from title; cleaned title casing.
5d0c4d615067,Agaric,Come below (mikael stavostrand 2nd mxl),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Agaric,Come Below,Mikael Stavöstrand 2nd Mix,Mikael Stavöstrand,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Artist field accepted as-is. Title normalised to 'Come Below'. Parenthetical mix info parsed as mix name and identified as a remix, assigning remixer 'Mikael Stavöstrand'. Expanded '2nd mxl' to '2nd Mix' and corrected diacritics in 'Stavöstrand'."
5d2b93e81531,Par Grindvik,I want you - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Pär Grindvik,I Want You,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Corrected artist to 'Pär Grindvik' (accent); extracted mix name 'Original Mix' from title; normalised title casing and removed hyphen separator.
5d34a10d50ab,JPLS,Twilite 9,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,JPLS,Twilite 9,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist and title appear clean as provided; no mix or remix info present.
5d5cb4222359,Rino Cerrone,Burnt It - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Rino Cerrone,Burnt It,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted 'Original Mix' from the title suffix and set as mix_name; cleaned title to 'Burnt It'.
5db14df19995,Gel Abril,Very Wrong (Chaim Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Gel Abril,Very Wrong,Chaim Remix,Chaim,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Artist field was correct. Extracted mix name and remixer from parentheses in title; cleaned to 'Very Wrong (Chaim Remix)' -> title 'Very Wrong', mix 'Chaim Remix', remixer 'Chaim'."
5e01a8f94b65,Depeche Mode,Sinner In Me (Ricardo Villalobos Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,medium,Depeche Mode,The Sinner In Me,,Ricardo Villalobos,,,,,unknown,,,microhouse,minimal techno; minimal,124,,medium,hypnotic; trippy; sleek; after-hours; heady,after-hours,"slow-burning, hypnotic roll with elastic swing","woody hand percussion; shuffling hi-hats; subtle, muted kick; clattering auxiliary hits","deep, rubbery sub pulse that throbs under the groove","ghosted fragments of Dave Gahan’s vocal, sparsely looped and drenched in delay",minimal bleeps; distant drones; dubby FX tails,spacious; organic; dubby; airy,narcotic and hypnotic with a sensual undertow,"locks the room into a slow, collective sway and deep focus","Ricardo Villalobos stretches Depeche Mode into a 12-minute microhouse trance, built from woody percussion, a rubbery sub and vaporous vocal shards. It’s spacious and hypnotic, the kind of after-hours trip that seduces rather than shouts. A masterclass in reduction that quietly takes over the floor.",known track,Luciano; Melchior Productions Ltd; Baby Ford; Zip; Rhadoo,"Depeche Mode’s The Sinner In Me reimagined by Ricardo Villalobos as a long-form, percussive microhouse excursion with sparse vocal traces. The remix is spacious and dubby, focusing on groove and atmosphere over song structure.","Normalized title to 'The Sinner In Me' (added missing definite article). Extracted remixer from parentheses into remixers list; left mix_name unspecified since the tag only stated 'Remix'. No reliable label, catalog, or year information present in the tag, so left null."
5ed38095e4ad,GUMMIHZ,A.A.K.N.Y.	 - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,GummiHz,A.A.K.N.Y.,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Normalised artist capitalization from 'GUMMIHZ' to 'GummiHz'. Extracted mix name 'Original Mix' from title and trimmed tab/whitespace; cleaned title to 'A.A.K.N.Y.'.
5edbef9f3691,TG aka Tim Green,Mr Dry (Dachshund Bottomless Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,TG,Mr Dry,Dachshund Bottomless Remix,Dachshund,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field included alias; kept primary as 'TG' and dropped 'aka Tim Green'. Extracted title 'Mr Dry' and mix name 'Dachshund Bottomless Remix'; set remixer to 'Dachshund'. No label or catalog info present in tag.
5ff093131b2d,Barem,Censored Elephant,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Barem,Censored Elephant,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag appears clean; artist and title kept as-is; no mix/version information present.
615729feb09f,Marco Carola,Pallegio,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marco Carola,Pallegio,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Clean tag; artist and title already separated. No mix information present, title kept as-is."
617c723ac275,Nina Soul,Ivory Black (Pfirter Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Nina Soul,Ivory Black,Pfirter Remix,Pfirter,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name and remixer from title parentheses; cleaned title to 'Ivory Black'.
618a2aa4a9f1,Rework,Love Love Love Yeah (Chloe Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Rework,Love Love Love Yeah,Chloé Remix,Chloé,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed remix credit from title; set title to 'Love Love Love Yeah' and mix_name to 'Chloé Remix' with correct accent; remixer set to 'Chloé'. No label/catalog/year info present in the tag.
61b4b4ef7d2a,Heartthrob,Out Of Here,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Heartthrob,Out of Here,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; normalized title casing: changed 'Of' to 'of'.
62768f5278b4,Alexi Delano & Xpansul,Echolocation,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Alexi Delano; Xpansul,Echolocation,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artists parsed by splitting on '&' into two artists; title taken as-is. No mix/version info present in the tag.
628ec2e57583,Alex Under,Anthemo,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Alex Under,Anthemo,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; kept artist and title as provided. No mix/version info present.
6338a03c5a44,Ambivalent,R U OK (Marco Carola 2 Beats remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,medium,Ambivalent,R U OK,Marco Carola 2 Beats Remix,Marco Carola,,Minus,,,unknown,,,minimal techno,stripped tool; percussive minimal,,,high,hypnotic; driving; mechanical; tense; tooly,peak-time,"ultra-stripped, rolling and locked-in with a relentless two-beat pulse",tight 4/4 kick; rolling hi-hats; snappy claps; dry rimshots; minimal percussion fills,"pressurized, subby throb that stays monotone and insistent",very sparse chops of the original 'are you ok' phrase used as percussive accents,bleepy stabs; FX swells,dry; crisp; surgical; minimalist,"cold, focused tension with a functional, machine-like drive",locks the floor into a tunnel-vision groove and ratchets up tension without release,"Marco Carola’s 2 Beats take on Ambivalent’s anthem distills it to pure function—dry drums, a swollen sub and a relentless two-beat motif. The famous vocal flickers in as a percussive tick, keeping heads down while the groove tightens like a vise. It’s a peak-time minimal weapon built for long blends and maximum control.",known track,Gaiser; Marc Houle; Troy Pierce; Paco Osuna; Dubfire,"A classic Minus-era minimal tool: Ambivalent’s “R U OK” reduced by Marco Carola to a precision, percussive workout. Sparse vocal ticks and a heavy sub keep the groove taut for extended peak-time mixing.",Title field contained mix info; standardized to 'Marco Carola 2 Beats Remix' and parsed remixer. No other cleanup needed.
634d88853c06,Paul Ritch,Murder - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Paul Ritch,Murder,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed mix name from title; cleaned to title 'Murder' and mix_name 'Original Mix'.
650b98369aae,Loco Dice,Pimp Jackson Is Talkin' Now (Luci Gets Loco Remix By Luciano),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Loco Dice,Pimp Jackson Is Talkin' Now,Luci Gets Loco Remix,Luciano,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field was correct. Extracted mix name from title and set remixer to 'Luciano'; removed the trailing 'By Luciano' wording. Kept the given spelling 'Talkin' Now' from the tag.
65aa6c081938,Steve Bug,Loverboy,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Steve Bug,Loverboy,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Clean tag; no changes needed.
65b328280663,Funkagenda,What the Fuck (Original Club Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Funkagenda,What The Fuck,Original Club Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name from parentheses. Cleaned title capitalization to 'What The Fuck'. No other cleanup needed.
65bdc11582c1,Peter Grummich,Breezin - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Peter Grummich,Breezin,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field used as-is. Title contained a mix suffix; extracted title 'Breezin' and mix_name 'Original Mix' from 'Breezin - Original Mix'.
66211fe1eeb0,Loco Dice,sorted,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Loco Dice,Sorted,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Title lowercased in tag; standardized to 'Sorted'. No mix/version info present; left mix_name null.
66234f554686,Tadeo,Fractal,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Tadeo,Fractal,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; kept artist 'Tadeo' and title 'Fractal' as-is. No mix or remix info present.
66bf6ea07ce3,Tractile,Remix 2 (Troy Pierce Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Tractile,Remix 2,Troy Pierce Mix,Troy Pierce,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Title contained mix credit in parentheses; extracted remixer as 'Troy Pierce' and set mix_name to 'Troy Pierce Mix'. No other cleanup needed.
66d6b85cb651,Ricardo Villalobos,Suesse Cheques,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Ricardo Villalobos,Suesse Cheques,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag appeared clean; no mix/version info present and no corrections needed.
6702c7e4fc91,JPLS,Twilight 3,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,JPLS,Twilight 3,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag appears clean; no corrections needed.
6756d83ef3f0,Catz N Dogz,Omanko (Italoboyz Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Catz 'n Dogz,Omanko,Italoboyz Remix,Italoboyz,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Standardized artist spelling to Catz 'n Dogz; parsed remix from parentheses and set remixer to Italoboyz.
67b36fb3df84,A1 Marc Houle,Extreme,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marc Houle,Extreme,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Removed vinyl side prefix 'A1' from artist field; parsed artist as 'Marc Houle'. Title kept as 'Extreme'. No mix name or remixers detected.
67dcb1366baf,VA,gaiser - scatter,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Gaiser,Scatter,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist tag was 'VA' (various artists); extracted 'Gaiser' as artist and 'Scatter' as title from the title field; normalised capitalization.
67e89680122f,Plastikman,Ask Yourself,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,high,Plastikman,Ask Yourself,,,,,,Closer,album,2003,,minimal techno,clicks & cuts; minimal,,,low,hypnotic; introspective; claustrophobic; dark; psychological,after-hours,"ultra-restrained, heartbeat-like pulse with lots of negative space",sparse 4/4 kick; clicky hats; rimshots; micro-percussion,"submerged, pulsing sub that breathes under the mix","hushed, processed whispers posing existential questions ('ask yourself')",tonal drones; minimal bleeps; FX swells,stark; clinical; dry; spacious,intense inner-monologue; paranoid and inward-looking,"hushes the room and locks dancers into a tense, heady trance","A signature Plastikman study in restraint: a heartbeat pulse, skeletal clicks and a suffocating amount of space. The whispered inner monologue pulls you inward while the sub bass tightens the floor’s focus. It’s a masterclass in minimal tension that silences chatter and deepens the room.",known track,Ricardo Villalobos; Sleeparchive; Thomas Brinkmann; Robert Hood; Gaiser,"Plastikman’s “Ask Yourself” appears on the 2003 album Closer. A hallmark of Hawtin’s minimal period, it pairs a skeletal beat and sub bass with whispered, introspective vocals. Revered for its tension and negative space, it’s a definitive after-hours tool.",Raw tags were clean and needed no correction.
686fa1d752bb,Joris Voorn,"Deep Side Of The Moog - 3A - 125,99",1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Joris Voorn,Deep Side of the Moog,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Removed Mixed In Key/BPM annotations from title: '3A' (Camelot key) and '125,99' BPM; normalized to title case."
68bce5292ba7,Josh_Wink,Swirl,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Josh Wink,Swirl,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist contained an underscore; normalized to 'Josh Wink'. Title kept as 'Swirl'. No mix/version info present.
